line_no,is_ainu_line,num_tokens,ngram_size,num_ngrams,num_pred_target_ngrams,num_pred_non_target_ngrams,non_target_labels_set,non_target_ngram_samples,text
1250,True,10,2,9,9,0,,,tane a= poutari kar ...yayramekotpa. mippo ka poronno a= kar.
1251,True,11,2,10,10,0,,,"a= mippoutari kar pe ka a= e kor an =an ayne,"
1252,True,6,2,5,5,0,,,"tane onne =an siri ne oraun,"
1253,False,10,2,9,8,1,hi,… hat,nea hatpu … hat punkar anakne a= yuputari sap wa
1254,True,11,2,10,10,0,,,"asirkinne einawkotaktakpa, hat cise ki SITARI ki kor orano oka =an."
1255,True,11,2,10,10,0,,,"nep a= e rusuy nep a= kor_ rusuy somo ki ayne,"
1256,True,5,2,4,4,0,,,tane asinuma ka onne =an.
1257,True,4,2,3,3,0,,,a= acautari ka onne.
1258,True,11,2,10,10,0,,,a= yuputari ka poro a= yupi ka onne okake ta ki.
1259,True,7,2,6,6,0,,,"a= hekote nispa ka onne okake ta,"
1260,True,7,2,6,6,0,,,"ohonno siknu =an wa an =an ayne,"
1261,True,9,2,8,8,0,,,"tane onne =an siri ene an h_i ne kusu,"
1262,True,17,2,16,16,0,,,"a= ye awe an kor ora poka a= sucihi ne a= sinritutari oro ta arpa =an wa,"
1263,True,12,2,11,11,0,,,"a= sinritutari turano an =an pe he ne ya a= eramiskari yakka,"
1264,True,7,2,6,6,0,,,"a= poutarihi pirkano i= nurappa pa yakne,"
1265,True,5,2,4,4,0,,,a= yaykotuyasi kusu ne kus.
1266,True,5,2,4,4,0,,,"sekor sino katkemat hawean hine,"
1267,True,9,2,8,8,0,,,"ora ne Kusur_ ta a= tura pon menoko utar,"
1268,True,12,2,11,11,0,,,a= kotanu wa a= eikka wa arki pa p ne rokoka no
1269,True,6,2,5,5,0,,,"a= tura wa arki =an wa,"
1270,True,9,2,8,8,0,,,sorekusu nispa or peka a= yuputari korar pa wa
1271,True,14,2,13,13,0,,,sine utar_ ne sine apa ne ukar =an pe ne yak a= ye sekor.
1272,True,1,2,1,1,0,,,SAKEHE:nooo
1273,True,3,2,2,2,0,,,pan kor yupi
1274,True,3,2,2,2,0,,,V turano kayki
1275,True,2,2,1,1,0,,,V pirkauheturaste
1276,True,3,2,2,2,0,,,V kunne hene
1277,True,3,2,2,2,0,,,V tokap hene
1278,True,6,2,5,5,0,,,V ci= ki pa ki kor
1279,True,4,2,3,3,0,,,V okay =as akusu
1280,True,3,2,2,2,0,,,V u sineanto
1281,True,4,2,3,3,0,,,V u kunne hene
1282,True,4,2,3,3,0,,,V u tokap hene
1283,True,3,2,2,2,0,,,V kemeyki patek
1284,True,4,2,3,3,0,,,V a= kemru etok
1285,True,4,2,3,3,0,,,V tu imeru kur
1286,True,4,2,3,3,0,,,V re imeru kur
1287,True,3,2,2,2,0,,,V kotuytuyke na
1288,True,5,2,4,4,0,,,V pan a= kor yupi
1289,True,4,2,3,3,0,,,V iyoykir kotca ta
1290,True,3,2,2,2,0,,,V tomika nuye
1291,True,4,2,3,3,0,,,V u sirka nuye
1292,True,4,2,3,3,0,,,V tapan pe patek
1293,True,5,2,4,4,0,,,V nepki ne ki pa
1294,True,3,2,2,2,0,,,V sikari tompi
1295,True,3,2,2,2,0,,,V nipeknu tompi
1296,True,4,2,3,3,0,,,V tapan pe patek
1297,True,6,2,5,5,0,,,V u nepki ne ki pa
1298,True,4,2,3,3,0,,,V ne ki kor
1299,True,4,2,3,3,0,,,V oka =an akusu
1300,True,2,2,1,1,0,,,V sineanto
1301,True,3,2,2,2,0,,,V humneani oraypa
1302,True,3,2,2,2,0,,,V enune hine
1303,True,7,2,6,6,0,,,V ape sam ta sap pa hine
1304,True,4,2,3,3,0,,,V u yayuske ta
1305,True,4,2,3,3,0,,,V u yao usat
1306,True,2,2,1,1,0,,,V reporaypa
1307,True,4,2,3,3,0,,,V u repo usat
1308,True,3,2,2,2,0,,,V u yaoraypa
1309,True,3,2,2,2,0,,,V tu utursama
1310,True,3,2,2,2,0,,,V re uturuhu
1311,True,3,2,2,2,0,,,V naypa kane
1312,True,4,2,3,3,0,,,V itak rusuy pe
1313,True,3,2,2,2,0,,,V sone kusu
1314,True,4,2,3,3,0,,,V tu kan itak
1315,True,3,2,2,2,0,,,V tuno itaki
1316,True,3,2,2,2,0,,,V u yaykorukpa
1317,True,4,2,3,3,0,,,V ene itak h_i
1318,True,4,2,3,3,0,,,V “a= kor_ turesi
1319,True,4,2,3,3,0,,,V uymam =an yakne
1320,True,3,2,2,2,0,,,V usa macikor
1321,True,5,2,4,4,0,,,V a= kuspa ki wa
1322,True,5,2,4,4,0,,,V u yan =an ora
1323,True,5,2,4,4,0,,,V sake ne kuni p
1324,True,5,2,4,4,0,,,V a= kusa ki wa
1325,True,4,2,3,3,0,,,V kamuy ne yakka
1326,True,4,2,3,3,0,,,V aynu ne yakka
1327,True,3,2,2,2,0,,,V a= siyepere
1328,True,5,2,4,4,0,,,V enune p ne na
1329,True,4,2,3,3,0,,,V u tutko rerko
1330,True,5,2,4,4,0,,,V u ne na sore
1331,True,4,2,3,3,0,,,V apunno e= an
1332,True,5,2,4,4,0,,,"V enune p ne na"""
1333,True,4,2,3,3,0,,,V hawean ki kor
1334,True,2,2,1,1,0,,,oar_ cinihi
1335,True,3,2,2,2,0,,,V u yaousi
1336,True,3,2,2,2,0,,,V oar_ cinihi
1337,True,5,2,4,4,0,,,V u repoasi ... ousi
1338,True,4,2,3,3,0,,,V u repun h_ine
1339,True,4,2,3,3,0,,,V isam ruwe ne
1340,True,5,2,4,4,0,,,V pan a= kor yupi
1341,True,4,2,3,3,0,,,V u yan kunihi
1342,True,3,2,2,2,0,,,V a= rampiskare
1343,True,3,2,2,2,0,,,V tane nisatta
1344,True,4,2,3,3,0,,,V u yan kunihi
1345,True,5,2,4,4,0,,,V a= tere ki wa
1346,True,4,2,3,3,0,,,V u yan akusu
1347,True,4,2,3,3,0,,,V wen aynu sani
1348,True,2,2,1,1,0,,,V utarehoski
1349,True,4,2,3,3,0,,,V enune ki wa
1350,True,4,2,3,3,0,,,V ene itak h_i
1351,True,4,2,3,3,0,,,V “a= kor ...
1352,True,4,2,3,3,0,,,p a= kor akihi
1353,True,4,2,3,3,0,,,V ene okay pe
1354,True,4,2,3,3,0,,,V a= sitoma wa
1355,True,5,2,4,4,0,,,V a= ne pa yakka
1356,True,7,2,6,6,0,,,"V somo nu no, sukup kur anak"
1357,True,4,2,3,3,0,,,V sasuy un cise
1358,True,4,2,3,3,0,,,V noki un cise
1359,True,6,2,5,5,0,,,V somo kar pe ne wa
1360,True,4,2,3,3,0,,,a= ye pa yakka
1361,True,4,2,3,3,0,,,"V somo nu no,"
1362,True,3,2,2,2,0,,,noki un cise
1363,True,4,2,3,3,0,,,V sasuy un cise
1364,True,5,2,4,4,0,,,V u kar a kusu
1365,True,7,2,6,6,0,,,V uyma … u yan tuyka ta
1366,True,2,2,1,1,0,,,V repoparse
1367,True,5,2,4,4,0,,,V asur ek wa kusu
1368,True,4,2,3,3,0,,,V a= kor_ turesi
1369,True,4,2,3,3,0,,,V a= e= koasurkor
1370,True,3,2,2,2,0,,,V enune ruwe
1371,True,4,2,3,3,0,,,"V ne na"" sekor"
1372,True,4,2,3,3,0,,,V itak pa hike
1373,True,5,2,4,4,0,,,V pan a= kor yupi
1374,True,4,2,3,3,0,,,V sinuma ka ta
1375,True,5,2,4,4,0,,,V ray wa isam pe
1376,True,4,2,3,3,0,,,V hemanta ne kusu
1377,True,2,2,1,1,0,,,V saranpekarpe
1378,True,4,2,3,3,0,,,V a= sapte hine
1379,True,3,2,2,2,0,,,V u yaykotpattuye
1380,True,4,2,3,3,0,,,V a= ki akusu
1381,True,5,2,4,4,0,,,V mokor he ne ya
1382,True,5,2,4,4,0,,,V ray he ne ya
1383,True,4,2,3,3,0,,,V mos =an akusu
1384,True,4,2,3,3,0,,,V wen aynu sani
1385,True,6,2,5,5,0,,,V somo cise i= kouhuyka yakun
1386,True,2,2,1,1,0,,,V yaykatcipi
1387,True,5,2,4,4,0,,,V a= easkay ki pe
1388,True,4,2,3,3,0,,,V cise i= kouhuyka
1389,True,4,2,3,3,0,,,V enune ki wa
1390,True,3,2,2,2,0,,,V yaykatcipi ka
1391,True,4,2,3,3,0,,,V a= eaykap wa
1392,True,3,2,2,2,0,,,V kemkacikappo ne
1393,True,5,2,4,4,0,,,V u yaykar =an wa
1394,True,3,2,2,2,0,,,V uhuy ikuspe
1395,True,4,2,3,3,0,,,V u kasi peka
1396,True,4,2,3,3,0,,,V u cis turano
1397,True,3,2,2,2,0,,,V u terketerke
1398,True,4,2,3,3,0,,,V a= ki akusu
1399,True,5,2,4,4,0,,,V pan a= kor yupi
1400,True,4,2,3,3,0,,,u yap wa arki
1401,True,5,2,4,4,0,,,V u tuyma sir wano
1402,True,4,2,3,3,0,,,V “a= kor_ turesi
1403,True,4,2,3,3,0,,,V makanak ne hine
1404,True,2,2,1,1,0,,,V sirkouhuy
1405,True,3,2,2,2,0,,,V enune ruwe
1406,True,6,2,5,5,0,,,V “a= kor_ turesi ka ta
1407,True,5,2,4,4,0,,,V ray wa isam pe
1408,True,6,2,5,5,0,,,"V u ray =an kusu ne"""
1409,True,3,2,2,2,0,,,sekor hawean kor
1410,True,2,2,1,1,0,,,V tasiroho
1411,True,4,2,3,3,0,,,V etaypa ki wa
1412,True,5,2,4,4,0,,,V otu suy re suy
1413,True,4,2,3,3,0,,,kasi un yayosura yakka
1414,True,4,2,3,3,0,,,V a= yaynure ani
1415,True,4,2,3,3,0,,,V kasi ta teske
1416,True,9,2,8,8,0,,,kusu ora yayeramuan hi kusu ene itak =an h_i
1417,True,7,2,6,6,0,,,“kotan pa un kur wen aynu sani
1418,True,12,2,11,11,0,,,a= kor yupi repoparse wa isam ruwe ne sekor i= kosunke wa
1419,True,7,2,6,6,0,,,iruska =an kusu yaykotpattuye =an a korka
1420,True,8,2,7,7,0,,,somo i= uhuyka yakun siknu =an easkay pe
1421,True,10,2,9,9,0,,,i= uhuyka p ne kusu kemkacikappo ne konto yaykar =an.
1422,True,7,2,6,6,0,,,somo tapne ne hi a= ye wa
1423,True,11,2,10,10,0,,,a= hekote nispa a= nure somo ki yak wen wa kusu
1424,True,11,2,10,10,0,,,"kemkacikappo ne yaykar =an h_ine, a= e= tere ruwe ne na."
1425,True,10,2,9,9,0,,,e= wen kor yupi neun e= kar yakka pirka kusu
1426,True,8,2,7,7,0,,,i= erampokiwen a ciki sake e= kor kor
1427,True,8,2,7,7,0,,,mintar or_ ta nitne inaw e= asi wa
1428,True,10,2,9,9,0,,,nitne sirari e= kocarpa yak poka e= kar pe ne.
1429,True,7,2,6,6,0,,,"a= uk wa a= e kusu ne."""
1430,True,12,2,11,11,0,,,sekor a= kor yupi a= yaynure ani itak =an ruwe ne akusu
1431,True,11,2,10,10,0,,,orano a= kor yupi paraparak kor mintar or_ ta suy yayosura.
1432,True,4,2,3,3,0,,,sekor kemkacikappo hawean sekor.
1433,True,3,2,2,2,0,,,"a= kor ekasi,"
1434,True,11,2,10,10,0,,,onne wa okere a= kor ekasi i= resu hine oka =an.
1435,True,7,2,6,6,0,,,"ney wa sapte p ne sinne ya,"
1436,True,16,2,15,15,0,,,"kam pirka hi cep pirka hi sapte wa supa wa a= e kor oka =an ayne,"
1437,True,4,2,3,3,0,,,tane ponno poro =an.
1438,True,5,2,4,4,0,,,apkasenitan =an pakno an =an.
1439,True,9,2,8,8,0,,,ruwe ne akusu a= kor ekasi ene h_awean h_i.
1440,True,12,2,11,11,0,,,"""a= kor son e= ne wa a= ye p e= nu wa,"
1441,True,9,2,8,8,0,,,tan e= onaha re… re irwak ne hine oka.
1442,True,6,2,5,5,0,,,"e= onaha iyotta paha pon hine,"
1443,True,7,2,6,6,0,,,kiyanne kur tan Iskar putu ta an.
1444,True,8,2,7,7,0,,,tan Iskar hontomo ta e= onaha kotan kar.
1445,True,10,2,9,9,0,,,"Iskar emkoho ta e= acaha an ruwe ne a p,"
1446,True,10,2,9,9,0,,,"tan uskehe rerakar hine sine ancikar_ tu ancikar_ ne kor,"
1447,True,5,2,4,4,0,,,"kotan aaruske... a= arustekka p,"
1448,True,11,2,10,10,0,,,oro ta e= unuhu e= nuyna hine kor wa soyne ….
1449,True,2,2,1,1,0,,,soyne hine
1450,True,4,2,3,3,0,,,"inawcipa e= kohokuste kor,"
1451,True,10,2,9,9,0,,,"`a= hekote kamuy nomi wa inne p kamuy ne kusu,"
1452,True,14,2,13,13,0,,,kamuy resu wa i= kore yak poka a= hekote nispa santeke ne situri na.'
1453,True,12,2,11,11,0,,,"sekor e= unuhu hawean kor inawcipa e= kohokuste hine e= anu p,"
1454,True,8,2,7,7,0,,,"konto … ruwe ne a p, kamuy opitta"
1455,True,6,2,5,5,0,,,"`hunna aynu hekaci aynu tennep sikaokuymare,"
1456,True,4,2,3,3,0,,,sikaosomare rusuy pe an.'
1457,True,11,2,10,10,0,,,"sekor haweoka kor_ ra … yaykopuyarseske yaykoapaseske pa hine ora konto,"
1458,True,12,2,11,11,0,,,"e= onaha kor_ cise kor kamuy a= ne hine an =an h_ine,"
1459,True,6,2,5,5,0,,,"aynu ne yaykar =an h_i orano,"
1460,True,10,2,9,9,0,,,sorekusu iwatarap e= ne p ne kus_ a= e= parkoinunnunte.
1461,True,7,2,6,6,0,,,"aep anak poronno okay pe ne kusu,"
1462,True,7,2,6,6,0,,,"a= supa wa a= e= parkoinunnunte ayne,"
1463,True,5,2,4,4,0,,,pakno e= an ruwe ne.
1464,True,7,2,6,6,0,,,"korka asinuma ka tane onne =an wa,"
1465,True,10,2,9,9,0,,,"tewano anak a= e= resu ka nukuri ruwe ne kusu,"
1466,True,9,2,8,8,0,,,inkar =an akusu Iskar putu ta e= acaha an.
1467,True,4,2,3,3,0,,,e= yuputari tun an.
1468,True,8,2,7,7,0,,,"e= saha an h_ine siran ruwe ne p,"
1469,True,3,2,2,2,0,,,opitta kewtum pirka.
1470,True,9,2,8,8,0,,,ora Iskar emkoho ta an e= acaha kewtumu utumasi.
1471,True,5,2,4,4,0,,,e= yuputari ka kewtumu utumasi.
1472,True,12,2,11,11,0,,,"menoko ka tun ka an korka opitta kewtumu utumasi ruwe ne kusu,"
1473,True,6,2,5,5,0,,,"episne a= e= sante kusne kusu,"
1474,True,10,2,9,9,0,,,"teeta aynu payeoka wa kikaru anak an ruwe ne kusu,"
1475,True,7,2,6,6,0,,,"onne kur anakne nep kamuy ne yakka,"
1476,True,12,2,11,11,0,,,"tomot yakka nen ka kar ka somo ki ne p ne kus_,"
1477,True,7,2,6,6,0,,,"onne ekasi ne a= e= kar wa,"
1478,True,6,2,5,5,0,,,a= e= sante p ne na.
1479,True,8,2,7,7,0,,,e= san wa e= ek pe ne na.
1480,True,7,2,6,6,0,,,"ora e= san wa isimne an yakun,"
1481,True,10,2,9,9,0,,,"aynu ne hekaci ne a= e= kar wa an yakun,"
1482,True,3,2,2,2,0,,,"'tapne kane ekas,"
1483,True,11,2,10,10,0,,,"a= ekasi i= resu hi ne hawe an ruwe ne kusu,"
1484,True,8,2,7,7,0,,,"a= acautari a= yuputari sake ne p ueunno,"
1485,True,11,2,10,10,0,,,se wa i= tura yak pirka sekor a= ekasi i= utek.'
1486,True,8,2,7,7,0,,,"sekor e= hawean kor ki yak pirka na."""
1487,True,5,2,4,4,0,,,"sekor a= ekasi hawean kor,"
1488,True,5,2,4,4,0,,,"konto punkaw kuwa kar hine,"
1489,True,5,2,4,4,0,,,"i= etetere ruwe ne akus_,"
1490,True,13,2,12,12,0,,,"konto onne ekasi a= ne wa hotku =an kane isenuwap =an kor orano,"
1491,True,8,2,7,7,0,,,"san =an ru anak an pe ne kusu,"
1492,True,3,2,2,2,0,,,"san =an ayne,"
1493,True,9,2,8,8,0,,,hunna i= ekari si keweri aynu ek siri iki
1494,True,5,2,4,4,0,,,"orano ekari san =an ayne,"
1495,True,6,2,5,5,0,,,"i= tukari ta ek h_i kusu,"
1496,True,4,2,3,3,0,,,"mono a =an h_ine,"
1497,True,10,2,9,9,0,,,"isenuwap =an kor onne ekasi a= ne p ne kusu,"
1498,True,9,2,8,8,0,,,"isenuwap =an kor mono a =an ruwe ne akusu,"
1499,True,12,2,11,11,0,,,"sorekusu si keweri poro aynu i= tukari ta mono a hi kusu,"
1500,True,10,2,9,9,0,,,"a= erankarap isenuwap =an kor a= erankarap ruwe ne akus,"
1501,True,4,2,3,3,0,,,"i= erankarap h_ine ora,"
1502,True,12,2,11,11,0,,,"i= akkari hine arpa h_i kusu os inkar =an ruwe ne akusu,"
1503,True,10,2,9,9,0,,,"sorekusu asinuma anak a= nukar ka eramiskari p ne korka,"
1504,True,18,2,17,17,0,,,"kamuy sekor a= ye p ne noyne an si poro kamuy mun tum osma siri a= nukar h_ine,"
1505,True,14,2,13,13,0,,,"orano san =an hine sonno ka Iskar putu ta san =an ruwe ne akus_,"
1506,True,12,2,11,11,0,,,kotan kor kur_ ne yak a= ekasi i= ye p ne kus
1507,True,7,2,6,6,0,,,kotan soy a= kus h_ine arpa =an.
1508,True,13,2,12,12,0,,,"inne kotan an h_ine kotan noske ta mosir pak cise an soyke ta,"
1509,True,13,2,12,12,0,,,"isenuwap =an kor kuwa ka a= notomare hine an =an ruwe ne akus,"
1510,True,5,2,4,4,0,,,pirka okere pon menoko soyne.
1511,True,6,2,5,5,0,,,"i= nukar h_ine ora ahun h_ine,"
1512,True,12,2,11,11,0,,,"""sorekusu, o... soy ta sorekusu kamuy ne kus koraci an onne kur"
1513,True,9,2,8,8,0,,,"soy ta isenuwap kor an."" sekor hawean hawas akusu,"
1514,True,3,2,2,2,0,,,"a= kopasrota wa,"
1515,True,15,2,14,14,0,,,"""onne kur_ ne ayke nen ne ayke ahup rusuy kusu cise soy ta arki p,"
1516,True,7,2,6,6,0,,,"somo a= ahupte p ne ene hawean."""
1517,True,2,2,1,1,0,,,sekor hawean.
1518,True,7,2,6,6,0,,,munnupa hine ora i= ahunte kus ye.
1519,True,7,2,6,6,0,,,"sinu kane reye kane ahun =an h_ine,"
1520,True,9,2,8,8,0,,,"ape etok ta a =an kuni ne siran akusu,"
1521,True,5,2,4,4,0,,,"a =an ruwe ne akusu,"
1522,True,11,2,10,10,0,,,"nea cise kor onne kur sorekusu aynu ka utarpake an h_ine,"
1523,True,6,2,5,5,0,,,ramno kane tekrikikurpuni h_ine i= erankarap
1524,True,10,2,9,9,0,,,"a= erankarap hine, ora an =an ruwe ne hi ta,"
1525,True,6,2,5,5,0,,,"""kamuy yantokor an ruwe ne kus_,"
1526,True,9,2,8,8,0,,,"a= matnepoho pirkano yaske wa pirkano suke yak pirka."""
1527,True,8,2,7,7,0,,,"sekor_ cise kor kur hawean ruwe ne akus,"
1528,True,12,2,11,11,0,,,nea pon menoko ineapkusun suke tomte wa iki ya ka a= eramiskari.
1529,True,6,2,5,5,0,,,pirka suke ki kor an ...
1530,True,5,2,4,4,0,,,"an rapokkehe esoyne sittokes akusu,"
1531,True,5,2,4,4,0,,,"aynu arki hum as akus,"
1532,True,6,2,5,5,0,,,"soyne nea pon menoko ki akus,"
1533,True,9,2,8,8,0,,,"konto okkaypo ka utarpake tun soyosipitatpa hine ahup hine,"
1534,True,5,2,4,4,0,,,i= erankarap pa a= erankarap.
1535,True,13,2,12,12,0,,,"sorekusu ineapkusun i= eoripak pa w_a iki pa ya ka a= eramiskari hine,"
1536,False,13,2,12,11,1,haw,he …,"ora he … huype or emus kuste pa hine a= i= kopuni hike,"
1537,True,9,2,8,8,0,,,"asinuma ka a= e ka eramiskari p ne korka,"
1538,True,12,2,11,11,0,,,"a= i= kopuni p ne kus a= e ruwe ne h_ine ora,"
1539,True,6,2,5,5,0,,,ipe =an pirka a= i= koypuni.
1540,True,15,2,14,14,0,,,"sorekusu ineapkusun ipe pirka sirki ya ka a= eramiskari kor a= i= ipere hine ora,"
1541,True,9,2,8,8,0,,,rorunso or_ ta a= ehotke _i a= kar hine
1542,True,7,2,6,6,0,,,oro ta isenuwap =an kor arpa =an.
1543,True,7,2,6,6,0,,,"neno hotke =an ruwe ne a p,"
1544,True,7,2,6,6,0,,,"kuneywa nea poniwne okkaypo tunasno hopuni hine,"
1545,True,5,2,4,4,0,,,rorunpuyar oriko kus arpa hine
1546,True,8,2,7,7,0,,,"i= nukar_ ru ... sinne noyne iki akusu,"
1547,True,10,2,9,9,0,,,ora konto kor ya ... inkar =an ruwe ne akus
1548,True,13,2,12,12,0,,,"ene a pirka =an hekaci a= ne a h_i neno an =an h_ine,"
1549,True,9,2,8,8,0,,,"a= ehotke _i ta an =an ruwe ne korka,"
1550,True,13,2,12,12,0,,,"hopuni ka a=eyay … konto … neno an =an wa an =an akusu,"
1551,True,11,2,10,10,0,,,"onautari oro ta arpa wa ye noyne yaynu =an akusu ora,"
1552,True,7,2,6,6,0,,,cisekonnispa hopuni hine ewonne a ewonne a.
1553,True,4,2,3,3,0,,,kutkor hine mono a.
1554,True,8,2,7,7,0,,,nea kiyanne okkaypo ka nea menokopo ka hopunpa.
1555,True,8,2,7,7,0,,,"pirka suke ki kor oka h_i kus ora,"
1556,True,16,2,15,15,0,,,"hopuni =an h_ine ape etok ta a =an kuni uske sara wa an pe ne kus_,"
1557,True,7,2,6,6,0,,,"oro ta a =an ruwe ne akusu,"
1558,True,5,2,4,4,0,,,"kanna ruyno i= koonkami pa,"
1559,True,14,2,13,13,0,,,"""makanak ki hine onne nispa an h_i ne humi ne kunak a= ramu wa,"
1560,True,13,2,12,12,0,,,"ene ...ene an hekaci sorekus kamuy hekaci hinak wa mak e= iki hine,"
1561,True,7,2,6,6,0,,,"ene e= an ruwe an h_i an?"""
1562,True,5,2,4,4,0,,,sekor_ nea cisekonnispa i= kowepekennu.
1563,True,13,2,12,12,0,,,"iteki a= esina no a= ye kuni a= ekasi ye p ne kus_,"
1564,True,10,2,9,9,0,,,""" tan a= kor pet hontomo ta a= onaha an."
1565,True,6,2,5,5,0,,,"a= unu utar oka a p,"
1566,True,9,2,8,8,0,,,"sine ancikar tu ancikar_ ne ya kotan a= arustekka,"
1567,True,6,2,5,5,0,,,"kamuy payoka _hine a= arustekka hine,"
1568,True,12,2,11,11,0,,,"oro ta a= unu inawcipa i= kohokuste hine ... ruwe ne p,"
1569,True,2,2,1,1,0,,,kamuy opitta
1570,True,8,2,7,7,0,,,'hunna aynu hekaci sikaosomare sikaokuymare rusuy pe an.'
1571,True,6,2,5,5,0,,,"sekor hawoka h_ine ... hine ora,"
1572,True,7,2,6,6,0,,,"yaykopuyarseske yaykoapaseske pa p ne kus oraun,"
1573,True,12,2,11,11,0,,,"cisekorkamuy kamuy ekasi i= resu wa an ruwe ne yak ye kor,"
1574,True,14,2,13,13,0,,,"konto i= resu wa an ayne, 'tane onne =an wa apkas ka a= nukuri."
1575,True,8,2,7,7,0,,,"a= e= resu ka nukuri ruwe ne kusu,"
1576,True,5,2,4,4,0,,,"e= san wa ne ciki,"
1577,True,10,2,9,9,0,,,"e= yuputari pak kewtum pirka p isam pe ne kus_,"
1578,True,15,2,14,14,0,,,"e= ek ciki sake ne p ueunno e= yuputari kor wa arki pa yak pirka,"
1579,True,8,2,7,7,0,,,"sekor e= hawean yak pirka na.' sekor kane,"
1580,True,6,2,5,5,0,,,`na cip ani arki pa ya...
1581,True,15,2,14,14,0,,,"konto cip ani a= e= kusa wa, e= ek kuni e= ye yak pirka na.'"
1582,True,7,2,6,6,0,,,"sekor a= ekasi i= ye ruwe ne."""
1583,True,4,2,3,3,0,,,sorekusu nea konto cisekonnispa
1584,True,3,2,2,2,0,,,"""a= kor son"""
1585,True,5,2,4,4,0,,,"sekor hawean kor i= yaykomuraypa,"
1586,True,6,2,5,5,0,,,"uturu peka nea cisekorkatkemat ek wa,"
1587,True,3,2,2,2,0,,,"""a= kor son,"
1588,True,9,2,8,8,0,,,"ene hetap a= kemnu p a= utarihi ne akusu,"
1589,True,17,2,16,16,0,,,"a= kor_ nispa okakehe ene kamuy resu a= kor son ki wa an hawe ene an h_i."""
1590,True,4,2,3,3,0,,,"sekor kane haweoka kor_,"
1591,True,4,2,3,3,0,,,"nea a= yuputari ka,"
1592,True,2,2,1,1,0,,,"""a= aktonoke."""
1593,True,5,2,4,4,0,,,"sekor haweoka kor, i= ukomuraypa."
1594,True,7,2,6,6,0,,,"ukoparaparak pa kor, ki pa ruwe ne."
1595,True,6,2,5,5,0,,,oatce un ka aynu arki pa.
1596,True,5,2,4,4,0,,,"""mak ne haw ne ya."""
1597,True,11,2,10,10,0,,,"tapne ne ruwe ne yak ye pa ruwe ne hine orano,"
1598,True,18,2,17,17,0,,,"konto tapne ne wa sake ne p ueunno a= se kuni a= kor ekasi ye p ne kusu,"
1599,True,8,2,7,7,0,,,"konto etokoyki pa hine tori an pa hine,"
1600,True,9,2,8,8,0,,,ora kuneywa pon a= yupi i= kusa po ...
1601,True,10,2,9,9,0,,,"a= saha poro a= yupi kusa h_i orano, paye =an."
1602,True,16,2,15,15,0,,,"nea a= uni ta paye =an, petaru or_ ta ki hine, paye =an ruwe ne akus_,"
1603,True,4,2,3,3,0,,,earkinne a= ekasi eyaykopuntek.
1604,True,9,2,8,8,0,,,"orano a= yuputari sorekus koonkami rok onkami rok h_ine,"
1605,True,13,2,12,12,0,,,"paye =an h_i nani sorekus_ sintoko ka poronno ikiri okay pe ne kusu,"
1606,True,12,2,11,11,0,,,"konto a= yupihi utar nani ne ancikari wano sake kar pa hine,"
1607,True,17,2,16,16,0,,,"sake ...tori ...ne a= saha aep ne yakka sike ki wa paye =an pa p ne kusu,"
1608,True,14,2,13,13,0,,,"a= saha suke wa a= kor ekasi ne yakka koypuni wa ipe =an h_ine,"
1609,True,4,2,3,3,0,,,"tane sake pirka wa,"
1610,True,6,2,5,5,0,,,"""nisatta anakne iku =an pe ne."""
1611,True,10,2,9,9,0,,,sekor a= yuputari hawoka kor inawke rok inawke rok pa.
1612,True,8,2,7,7,0,,,"inaw tuypa hine, ki pa ruwe ne akusu,"
1613,True,6,2,5,5,0,,,"""nisatta anak iku =an pe ne."""
1614,True,7,2,6,6,0,,,"sekor hawean ruwe ne akusu ipe =an,"
1615,True,11,2,10,10,0,,,"sine ancikar ki ruwe ne akusu a= ekasi ene hawean h_i,"
1616,True,10,2,9,9,0,,,"""nisatta anakne onne =an wa a= motottakupi an nankor kusu,"
1617,True,9,2,8,8,0,,,a= kor son tan ukuran mosma a= e= tumam.
1618,True,10,2,9,9,0,,,"tane pakno a= e= tumam _wa hotke =an a korka,"
1619,True,10,2,9,9,0,,,"tewano anakne i= nukar ka somo ki p ne kusu,"
1620,True,8,2,7,7,0,,,"sorekus_ a= e= epunkine p ne kus_ sorekusu,"
1621,True,16,2,15,15,0,,,kamuy siri ne an kamuy sasimi e= ne p ne kus_ e= ki p ne na.
1622,True,11,2,10,10,0,,,"e= yuputari e= tura wa oro ta e= an yak anak,"
1623,True,13,2,12,12,0,,,nep e= sitoma ka e= kor_ rusuy ka somo ki p ne na.
1624,True,6,2,5,5,0,,,"iteki e= cis pe ne na."""
1625,True,5,2,4,4,0,,,"sekor a= ekasi hawean kor,"
1626,True,6,2,5,5,0,,,"i= tumam hine hotke =an h_ine,"
1627,True,11,2,10,10,0,,,"kuneywa hopuni =an akus_ a= ekasihi inaw motot takup ne hine,"
1628,True,11,2,10,10,0,,,"cisekorkamuy ne yak ye wa inaw motot ne hine an orano,"
1629,True,4,2,3,3,0,,,"""a= ekasi a= ekasi."""
1630,True,7,2,6,6,0,,,"sekor hawean =an kor paraparak =an akus_,"
1631,True,16,2,15,15,0,,,"""hinta a= ekasi e= ye h_i an wa a= aki ene cis hawe an h_i an?"""
1632,True,3,2,2,2,0,,,"sekor_ ne kor,"
